ts,id,T,P
6.475,BARO0,31.05,91554
6.485,BARO0,31.04,91518
6.495,BARO0,31.04,91481
6.505,BARO0,31.04,91431
6.515,BARO0,31.05,91406
6.525,BARO0,31.05,91366
6.535,BARO0,31.04,91322
6.545,BARO0,31.05,91281
6.555,BARO0,31.04,91248
6.565,BARO0,31.05,91199
6.575,BARO0,31.05,91164
6.585,BARO0,31.05,91116
6.595,BARO0,31.04,91094
6.605,BARO0,31.05,91047
6.615,BARO0,31.04,91009
6.625,BARO0,31.04,90978
6.635,BARO0,31.04,90934
6.645,BARO0,31.05,90895
6.655,BARO0,31.03,90855
6.665,BARO0,31.04,90809
6.675,BARO0,31.04,90765
6.685,BARO0,31.05,90740
6.695,BARO0,31.04,90705
6.705,BARO0,31.05,90664
6.715,BARO0,31.04,90621
6.725,BARO0,31.04,90602
6.735,BARO0,31.04,90546
6.745,BARO0,31.06,90514
6.755,BARO0,31.05,90481
6.765,BARO0,31.04,90438
6.775,BARO0,31.05,90381
6.785,BARO0,31.04,90352
6.795,BARO0,31.04,90346
6.805,BARO0,31.05,90286
6.815,BARO0,31.03,90246
6.825,BARO0,31.04,90221
6.835,BARO0,31.04,90186
6.845,BARO0,31.05,90128
6.855,BARO0,31.05,90111
6.865,BARO0,31.03,90071
6.875,BARO0,31.05,90042
6.885,BARO0,31.03,89996
6.895,BARO0,31.03,89979
6.905,BARO0,31.04,89914
6.915,BARO0,31.04,89882
6.925,BARO0,31.04,89855
6.935,BARO0,31.04,89822
6.945,BARO0,31.04,89790
6.955,BARO0,31.05,89723
6.965,BARO0,31.03,89705
6.975,BARO0,31.04,89663
6.985,BARO0,31.03,89625
6.995,BARO0,31.04,89593
7.005,BARO0,31.04,89558
7.015,BARO0,31.04,89519
7.025,BARO0,31.03,89474
7.035,BARO0,31.04,89440
7.045,BARO0,31.06,89402
7.055,BARO0,31.02,89372
7.065,BARO0,31.03,89336
7.075,BARO0,31.04,89305
7.085,BARO0,31.04,89278
7.095,BARO0,31.04,89221
7.105,BARO0,31.04,89202
7.115,BARO0,31.03,89162
7.125,BARO0,31.04,89125
7.135,BARO0,31.03,89095
7.145,BARO0,31.04,89047
7.155,BARO0,31.04,89025
7.165,BARO0,31.03,88988
7.175,BARO0,31.03,88960
7.185,BARO0,31.05,88914
7.195,BARO0,31.02,88896
7.205,BARO0,31.02,88850
7.215,BARO0,31.03,88802
7.225,BARO0,31.04,88762
7.235,BARO0,31.04,88731
7.245,BARO0,31.05,88704
7.255,BARO0,31.03,88654
7.265,BARO0,31.02,88651
7.275,BARO0,31.05,88590
7.285,BARO0,31.03,88569
7.295,BARO0,31.02,88521
7.305,BARO0,31.05,88500
7.315,BARO0,31.04,88459
7.325,BARO0,31.04,88429
7.335,BARO0,31.03,88388
7.345,BARO0,31.04,88357
7.355,BARO0,31.04,88316
7.365,BARO0,31.02,88280
7.375,BARO0,31.03,88249
7.385,BARO0,31.02,88223
7.395,BARO0,31.04,88183
7.405,BARO0,31.03,88152
7.415,BARO0,31.03,88101
7.425,BARO0,31.04,88080
7.435,BARO0,31.04,88040
7.445,BARO0,31.05,88012
7.455,BARO0,31.04,87985
7.465,BARO0,31.04,87930
7.475,BARO0,31.03,87906
7.485,BARO0,31.05,87881
7.495,BARO0,31.02,87847
7.505,BARO0,31.03,87805
7.515,BARO0,31.03,87779
7.525,BARO0,31.03,87739
7.535,BARO0,31.03,87708
7.545,BARO0,31.04,87658
7.555,BARO0,31.03,87645
7.565,BARO0,31.02,87601
7.575,BARO0,31.04,87576
7.585,BARO0,31.04,87533
7.595,BARO0,31.04,87497
7.605,BARO0,31.03,87449
7.615,BARO0,31.03,87449
7.625,BARO0,31.04,87394
7.635,BARO0,31.04,87367
7.645,BARO0,31.02,87338
7.655,BARO0,31.04,87295
7.665,BARO0,31.04,87267
7.675,BARO0,31.05,87253
7.685,BARO0,31.03,87220
7.695,BARO0,31.04,87179
7.705,BARO0,31.04,87142
7.715,BARO0,31.03,87106
7.725,BARO0,31.03,87071
7.735,BARO0,31.03,87037
7.745,BARO0,31.03,86996
7.755,BARO0,31.03,86970
7.765,BARO0,31.03,86968
7.775,BARO0,31.04,86906
7.785,BARO0,31.03,86889
7.795,BARO0,31.05,86847
7.805,BARO0,31.04,86811
7.815,BARO0,31.04,86784
7.825,BARO0,31.03,86738
7.835,BARO0,31.03,86726
7.845,BARO0,31.02,86691
7.855,BARO0,31.03,86651
7.865,BARO0,31.03,86617
7.875,BARO0,31.04,86595
7.885,BARO0,31.02,86560
7.895,BARO0,31.04,86520
7.905,BARO0,31.04,86496
7.915,BARO0,31.04,86457
7.925,BARO0,31.04,86432
7.935,BARO0,31.04,86395
7.945,BARO0,31.02,86341
7.955,BARO0,31.03,86323
7.965,BARO0,31.04,86307
7.975,BARO0,31.04,86272
7.985,BARO0,31.05,86225
7.995,BARO0,31.04,86194
8.005,BARO0,31.03,86196
8.015,BARO0,31.04,86144
8.025,BARO0,31.04,86106
8.035,BARO0,31.04,86069
8.045,BARO0,31.04,86026
8.055,BARO0,31.05,86006
8.065,BARO0,31.04,85983
8.075,BARO0,31.04,85953
8.085,BARO0,31.04,85920
8.095,BARO0,31.02,85879
8.105,BARO0,31.03,85882
8.115,BARO0,31.03,85837
8.125,BARO0,31.04,85792
8.135,BARO0,31.04,85780
8.145,BARO0,31.02,85740
8.155,BARO0,31.03,85695
8.165,BARO0,31.06,85687
8.175,BARO0,31.03,85639
8.185,BARO0,31.04,85594
8.195,BARO0,31.04,85581
8.205,BARO0,31.03,85552
8.215,BARO0,31.03,85512
8.225,BARO0,31.03,85480
8.235,BARO0,31.04,85433
8.245,BARO0,31.04,85414
8.255,BARO0,31.04,85395
8.265,BARO0,31.03,85353
8.275,BARO0,31.03,85314
8.285,BARO0,31.03,85308
8.295,BARO0,31.03,85258
8.305,BARO0,31.04,85235
8.315,BARO0,31.03,85215
8.325,BARO0,31.04,85183
8.335,BARO0,31.05,85147
8.345,BARO0,31.03,85124
8.355,BARO0,31.02,85082
8.365,BARO0,31.03,85047
8.375,BARO0,31.05,85022
8.385,BARO0,31.02,84994
8.395,BARO0,31.04,84958
8.405,BARO0,31.04,84920
8.415,BARO0,31.04,84887
8.425,BARO0,31.03,84870
8.435,BARO0,31.04,84842
8.445,BARO0,31.04,84819
8.455,BARO0,31.03,84774
8.465,BARO0,31.04,84743
8.475,BARO0,31.02,84729
8.485,BARO0,31.04,84698
8.495,BARO0,31.05,84675
8.505,BARO0,31.04,84634
8.515,BARO0,31.04,84608
8.525,BARO0,31.03,84584
8.535,BARO0,31.04,84527
8.545,BARO0,31.03,84518
8.555,BARO0,31.04,84498
8.565,BARO0,31.03,84478
8.575,BARO0,31.05,84430
8.585,BARO0,31.02,84406
8.595,BARO0,31.02,84370
8.605,BARO0,31.03,84326
8.615,BARO0,31.03,84297
8.625,BARO0,31.04,84285
8.635,BARO0,31.05,84231
8.645,BARO0,31.04,84218
8.655,BARO0,31.03,84196
8.665,BARO0,31.02,84176
8.675,BARO0,31.05,84132
8.685,BARO0,31.04,84087
8.695,BARO0,31.05,84085
8.705,BARO0,31.04,84051
8.715,BARO0,31.03,84019
8.725,BARO0,31.03,84004
8.735,BARO0,31.04,83960
8.745,BARO0,31.03,83933
8.755,BARO0,31.05,83912
8.765,BARO0,31.03,83887
8.775,BARO0,31.06,83857
8.785,BARO0,31.04,83798
8.795,BARO0,31.03,83778
8.805,BARO0,31.04,83757
8.815,BARO0,31.04,83730
8.825,BARO0,31.04,83696
8.835,BARO0,31.05,83689
8.845,BARO0,31.03,83625
8.855,BARO0,31.04,83624
8.865,BARO0,31.06,83590
8.875,BARO0,31.04,83544
8.885,BARO0,31.03,83537
8.895,BARO0,31.06,83507
8.905,BARO0,31.04,83476
8.915,BARO0,31.04,83438
8.925,BARO0,31.03,83412
8.935,BARO0,31.02,83392
8.945,BARO0,31.03,83353
8.955,BARO0,31.03,83325
8.965,BARO0,31.01,83318
8.975,BARO0,31.05,83278
8.985,BARO0,31.06,83262
8.995,BARO0,31.04,83205
9.005,BARO0,31.04,83183
9.015,BARO0,31.03,83177
9.025,BARO0,31.03,83145
9.035,BARO0,31.05,83104
9.045,BARO0,31.03,83077
9.055,BARO0,31.05,83042
9.065,BARO0,31.05,83016
9.075,BARO0,31.06,82996
9.085,BARO0,31.03,82971
9.095,BARO0,31.05,82955
9.105,BARO0,31.03,82921
9.115,BARO0,31.03,82882
9.125,BARO0,31.04,82848
9.135,BARO0,31.02,82831
9.145,BARO0,31.03,82806
9.155,BARO0,31.05,82773
9.165,BARO0,31.02,82756
9.175,BARO0,31.05,82724
9.185,BARO0,31.04,82700
9.195,BARO0,31.03,82669
9.205,BARO0,31.04,82653
9.215,BARO0,31.04,82621
9.225,BARO0,31.04,82590
9.235,BARO0,31.04,82551
9.245,BARO0,31.02,82543
9.255,BARO0,31.04,82500
9.265,BARO0,31.03,82472
9.275,BARO0,31.04,82432
9.285,BARO0,31.04,82433
9.295,BARO0,31.04,82385
9.305,BARO0,31.04,82362
9.315,BARO0,31.03,82330
9.325,BARO0,31.03,82310
9.335,BARO0,31.02,82290
9.345,BARO0,31.01,82273
9.355,BARO0,31.03,82244
9.365,BARO0,31.05,82195
9.375,BARO0,31.03,82193
9.385,BARO0,31.04,82150
9.395,BARO0,31.03,82131
9.405,BARO0,31.04,82104
9.415,BARO0,31.04,82080
9.425,BARO0,31.04,82050
9.435,BARO0,31.06,82015
9.445,BARO0,31.03,81991
9.455,BARO0,31.03,81965
9.465,BARO0,31.02,81956
9.475,BARO0,31.05,81918
9.485,BARO0,31.04,81886
9.495,BARO0,31.03,81862
9.505,BARO0,31.03,81832
9.515,BARO0,31.04,81810
9.525,BARO0,31.03,81761
9.535,BARO0,31.05,81757
9.545,BARO0,31.03,81741
9.555,BARO0,31.03,81708
9.565,BARO0,31.03,81694
9.575,BARO0,31.03,81659
9.585,BARO0,31.03,81600
9.595,BARO0,31.02,81602
9.605,BARO0,31.03,81578
9.615,BARO0,31.03,81546
9.625,BARO0,31.03,81530
9.635,BARO0,31.06,81498
9.645,BARO0,31.03,81466
9.655,BARO0,31.02,81432
9.665,BARO0,31.03,81408
9.675,BARO0,31.03,81411
9.685,BARO0,31.03,81361
9.695,BARO0,31.02,81356
9.705,BARO0,31.03,81299
9.715,BARO0,31.03,81282
9.725,BARO0,31.04,81258
9.735,BARO0,31.01,81248
9.745,BARO0,31.04,81211
9.755,BARO0,31.04,81191
9.765,BARO0,31.02,81161
9.775,BARO0,31.03,81120
9.785,BARO0,31.02,81108
9.795,BARO0,31.04,81097
9.805,BARO0,31.03,81045
9.815,BARO0,31.03,81032
9.825,BARO0,31.03,81019
9.835,BARO0,31.04,80981
9.845,BARO0,31.03,80962
9.855,BARO0,31.01,80930
9.865,BARO0,31.02,80906
9.875,BARO0,31.03,80877
9.885,BARO0,31.03,80868
9.895,BARO0,31.04,80819
9.905,BARO0,31.03,80802
9.915,BARO0,31.03,80785
9.925,BARO0,31.03,80772
9.935,BARO0,31.02,80738
9.945,BARO0,31.03,80711
9.955,BARO0,31.02,80681
9.965,BARO0,31.04,80676
9.975,BARO0,31.02,80625
9.985,BARO0,31.02,80613
9.995,BARO0,31.03,80581
10.005,BARO0,31.03,80535
10.015,BARO0,31.04,80544
10.025,BARO0,31.03,80517
10.035,BARO0,31.03,80498
10.045,BARO0,31.02,80474
10.055,BARO0,31.01,80433
10.065,BARO0,31.02,80432
10.075,BARO0,31.03,80378
10.085,BARO0,31.03,80348
10.095,BARO0,31.03,80341
10.105,BARO0,31.02,80326
10.115,BARO0,31.02,80286
10.125,BARO0,31.02,80275
10.135,BARO0,31.02,80246
10.145,BARO0,31.01,80224
10.155,BARO0,31.03,80197
10.165,BARO0,31.04,80160
10.175,BARO0,31.03,80127
10.185,BARO0,31.03,80123
10.195,BARO0,31.02,80090
10.205,BARO0,31.02,80073
10.215,BARO0,31.03,80046
10.225,BARO0,31.02,80014
10.235,BARO0,31.01,79988
10.245,BARO0,31.02,79974
10.255,BARO0,31.00,79951
10.265,BARO0,31.03,79916
10.275,BARO0,31.03,79894
10.285,BARO0,31.03,79883
10.295,BARO0,31.01,79848
10.305,BARO0,31.02,79835
10.315,BARO0,31.02,79804
10.325,BARO0,31.02,79776
10.335,BARO0,31.01,79741
10.345,BARO0,31.01,79735
10.355,BARO0,31.02,79706
10.365,BARO0,31.02,79672
10.375,BARO0,31.02,79650
10.385,BARO0,31.02,79629
10.395,BARO0,31.02,79616
10.405,BARO0,31.02,79587
10.415,BARO0,31.02,79566
10.425,BARO0,31.02,79539
10.435,BARO0,31.01,79525
10.445,BARO0,31.03,79490
10.455,BARO0,31.00,79483
10.465,BARO0,31.03,79443
10.475,BARO0,31.03,79428
10.485,BARO0,31.04,79393
10.495,BARO0,31.03,79395
10.505,BARO0,31.02,79359
10.515,BARO0,31.02,79336
10.525,BARO0,31.02,79299
10.535,BARO0,31.03,79307
10.545,BARO0,31.04,79257
10.555,BARO0,31.01,79253
10.565,BARO0,31.02,79226
10.575,BARO0,31.01,79184
10.585,BARO0,31.02,79190
10.595,BARO0,31.01,79146
10.605,BARO0,31.02,79121
10.615,BARO0,31.02,79104
10.625,BARO0,31.02,79070
10.635,BARO0,31.04,79037
10.645,BARO0,31.03,79020
10.655,BARO0,31.04,79008
10.665,BARO0,31.03,78979
10.675,BARO0,31.03,78954
10.685,BARO0,31.02,78952
10.695,BARO0,31.01,78918
10.705,BARO0,31.02,78890
10.715,BARO0,31.02,78884
10.725,BARO0,31.02,78847
10.735,BARO0,31.02,78823
10.745,BARO0,31.03,78811
10.755,BARO0,31.03,78783
10.765,BARO0,31.03,78740
10.775,BARO0,31.01,78756
10.785,BARO0,31.02,78702
10.795,BARO0,31.02,78704
10.805,BARO0,31.02,78682
10.815,BARO0,31.02,78639
10.825,BARO0,31.02,78623
10.835,BARO0,31.00,78588
10.845,BARO0,31.03,78581
10.855,BARO0,31.01,78536
10.865,BARO0,31.01,78540
10.875,BARO0,31.02,78514
10.885,BARO0,31.03,78488
10.895,BARO0,31.03,78451
10.905,BARO0,31.03,78440
10.915,BARO0,31.03,78402
10.925,BARO0,31.02,78386
10.935,BARO0,31.00,78368
10.945,BARO0,31.02,78376
10.955,BARO0,31.03,78339
10.965,BARO0,31.03,78302
10.975,BARO0,31.03,78284
10.985,BARO0,31.02,78270
10.995,BARO0,31.03,78247
11.005,BARO0,31.02,78226
11.015,BARO0,31.02,78185
11.025,BARO0,31.03,78183
11.035,BARO0,31.02,78157
11.045,BARO0,31.03,78125
11.055,BARO0,31.04,78108
11.065,BARO0,31.03,78093
11.075,BARO0,31.02,78057
11.085,BARO0,31.02,78042
11.095,BARO0,31.03,78034
11.105,BARO0,31.03,77994
11.115,BARO0,31.03,77974
11.125,BARO0,31.02,77966
11.135,BARO0,31.03,77925
11.145,BARO0,31.04,77917
11.155,BARO0,31.04,77895
11.165,BARO0,31.04,77866
11.175,BARO0,31.01,77834
11.185,BARO0,31.03,77827
11.195,BARO0,31.04,77812
11.205,BARO0,31.03,77788
11.215,BARO0,31.03,77758
11.225,BARO0,31.02,77731
11.235,BARO0,31.03,77734
11.245,BARO0,31.03,77699
11.255,BARO0,31.04,77684
11.265,BARO0,31.02,77648
11.275,BARO0,31.04,77636
11.285,BARO0,31.03,77623
11.295,BARO0,31.02,77599
11.305,BARO0,31.03,77568
11.315,BARO0,31.03,77553
11.325,BARO0,31.03,77526
11.335,BARO0,31.01,77518
11.345,BARO0,31.04,77496
11.355,BARO0,31.01,77451
11.365,BARO0,31.04,77435
11.375,BARO0,31.03,77442
11.385,BARO0,31.03,77405
11.395,BARO0,31.03,77375
11.405,BARO0,31.03,77371
11.415,BARO0,31.03,77348
11.425,BARO0,31.03,77324
11.435,BARO0,31.03,77296
11.445,BARO0,31.05,77263
11.455,BARO0,31.03,77263
11.465,BARO0,31.02,77245
11.475,BARO0,31.02,77207
11.485,BARO0,31.04,77196
11.495,BARO0,31.02,77174
11.505,BARO0,31.03,77143
11.515,BARO0,31.03,77136
11.525,BARO0,31.03,77109
11.535,BARO0,31.05,77088
11.545,BARO0,31.03,77054
11.555,BARO0,31.04,77051
11.565,BARO0,31.02,77021
11.575,BARO0,31.03,77015
11.585,BARO0,31.04,76995
11.595,BARO0,31.01,76966
11.605,BARO0,31.03,76928
11.615,BARO0,31.04,76919
11.625,BARO0,31.03,76898
11.635,BARO0,31.02,76874
11.645,BARO0,31.04,76861
11.655,BARO0,31.02,76833
11.665,BARO0,31.03,76823
11.675,BARO0,31.01,76823
11.685,BARO0,31.03,76787
11.695,BARO0,31.04,76742
11.705,BARO0,31.03,76732
11.715,BARO0,31.03,76706
11.725,BARO0,31.03,76706
11.735,BARO0,31.01,76667
11.745,BARO0,31.03,76665
11.755,BARO0,31.04,76622
11.765,BARO0,31.03,76606
11.775,BARO0,31.04,76594
11.785,BARO0,31.03,76594
11.795,BARO0,31.04,76549
11.805,BARO0,31.02,76534
11.815,BARO0,31.03,76527
11.825,BARO0,31.03,76500
11.835,BARO0,31.04,76471
11.845,BARO0,31.05,76450
11.855,BARO0,31.02,76428
11.865,BARO0,31.04,76422
11.875,BARO0,31.03,76407
11.885,BARO0,31.03,76358
11.895,BARO0,31.03,76365
11.905,BARO0,31.03,76340
11.915,BARO0,31.04,76328
11.925,BARO0,31.03,76322
11.935,BARO0,31.03,76275
11.945,BARO0,31.01,76275
11.955,BARO0,31.04,76231
11.965,BARO0,31.03,76229
11.975,BARO0,31.05,76208
11.985,BARO0,31.05,76183
11.995,BARO0,31.03,76147
12.005,BARO0,31.04,76142
12.015,BARO0,31.03,76131
12.025,BARO0,31.03,76096
12.035,BARO0,31.04,76090
12.045,BARO0,31.02,76062
12.055,BARO0,31.04,76046
12.065,BARO0,31.05,76020
12.075,BARO0,31.04,76004
12.085,BARO0,31.03,75983
12.095,BARO0,31.04,75969
12.105,BARO0,31.03,75934
12.115,BARO0,31.04,75916
12.125,BARO0,31.03,75896
12.135,BARO0,31.04,75880
12.145,BARO0,31.04,75887
12.155,BARO0,31.05,75831
12.165,BARO0,31.03,75823
12.175,BARO0,31.04,75801
12.185,BARO0,31.05,75775
12.195,BARO0,31.03,75777
12.205,BARO0,31.04,75739
12.215,BARO0,31.04,75719
12.225,BARO0,31.04,75728
12.235,BARO0,31.03,75701
12.245,BARO0,31.05,75697
12.255,BARO0,31.03,75657
12.265,BARO0,31.04,75642
12.275,BARO0,31.04,75618
12.285,BARO0,31.04,75588
12.295,BARO0,31.03,75573
12.305,BARO0,31.04,75589
12.315,BARO0,31.04,75539
12.325,BARO0,31.03,75530
12.335,BARO0,31.03,75494
12.345,BARO0,31.02,75483
12.355,BARO0,31.05,75473
12.365,BARO0,31.05,75453
12.375,BARO0,31.04,75424
12.385,BARO0,31.03,75412
12.395,BARO0,31.04,75386
12.405,BARO0,31.03,75357
12.415,BARO0,31.04,75345
12.425,BARO0,31.04,75321
12.435,BARO0,31.07,75314
12.445,BARO0,31.05,75295
12.455,BARO0,31.05,75265
12.465,BARO0,31.05,75254
12.475,BARO0,31.04,75237
12.485,BARO0,31.03,75224
12.495,BARO0,31.04,75212
12.505,BARO0,31.04,75191
12.515,BARO0,31.03,75148
12.525,BARO0,31.04,75132
12.535,BARO0,31.04,75130
12.545,BARO0,31.04,75112
12.555,BARO0,31.02,75080
12.565,BARO0,31.04,75070
12.575,BARO0,31.04,75053
12.585,BARO0,31.03,75034
12.595,BARO0,31.02,75014
12.605,BARO0,31.04,74981
12.615,BARO0,31.03,74983
12.625,BARO0,31.04,74953
12.635,BARO0,31.04,74927
12.645,BARO0,31.04,74938
12.655,BARO0,31.05,74908
12.665,BARO0,31.04,74884
12.675,BARO0,31.05,74861
12.685,BARO0,31.05,74850
12.695,BARO0,31.05,74838
12.705,BARO0,31.03,74805
12.715,BARO0,31.05,74814
12.725,BARO0,31.04,74787
12.735,BARO0,31.03,74764
12.745,BARO0,31.03,74740
12.755,BARO0,31.04,74719
12.765,BARO0,31.04,74701
12.775,BARO0,31.04,74691
12.785,BARO0,31.04,74658
12.795,BARO0,31.04,74642
12.805,BARO0,31.04,74635
12.815,BARO0,31.04,74618
12.825,BARO0,31.05,74611
12.835,BARO0,31.03,74586
12.845,BARO0,31.05,74570
12.855,BARO0,31.06,74551
12.865,BARO0,31.06,74517
12.875,BARO0,31.04,74507
12.885,BARO0,31.03,74504
12.895,BARO0,31.04,74459
12.905,BARO0,31.04,74458
12.915,BARO0,31.04,74434
12.925,BARO0,31.04,74430
12.935,BARO0,31.03,74397
12.945,BARO0,31.04,74390
12.955,BARO0,31.06,74376
12.965,BARO0,31.04,74364
12.975,BARO0,31.05,74339
12.985,BARO0,31.04,74315
12.995,BARO0,31.03,74290
13.005,BARO0,31.04,74273
13.015,BARO0,31.04,74265
13.025,BARO0,31.04,74244
13.035,BARO0,31.04,74233
13.045,BARO0,31.04,74226
13.055,BARO0,31.05,74192
13.065,BARO0,31.03,74173
13.075,BARO0,31.05,74182
13.085,BARO0,31.04,74143
13.095,BARO0,31.03,74127
13.105,BARO0,31.05,74097
13.115,BARO0,31.05,74092
13.125,BARO0,31.04,74083
13.135,BARO0,31.06,74079
13.145,BARO0,31.04,74025
13.155,BARO0,31.04,74017
13.165,BARO0,31.04,74015
13.175,BARO0,31.03,73985
13.185,BARO0,31.07,73954
13.195,BARO0,31.03,73956
13.205,BARO0,31.05,73947
13.215,BARO0,31.05,73933
13.225,BARO0,31.05,73899
13.235,BARO0,31.05,73879
13.245,BARO0,31.05,73865
13.255,BARO0,31.05,73864
13.265,BARO0,31.03,73841
13.275,BARO0,31.06,73798
13.285,BARO0,31.04,73790
13.295,BARO0,31.04,73781
13.305,BARO0,31.04,73774
13.315,BARO0,31.05,73761
13.325,BARO0,31.04,73715
13.335,BARO0,31.05,73710
13.345,BARO0,31.05,73685
13.355,BARO0,31.03,73682
13.365,BARO0,31.04,73647
13.375,BARO0,31.06,73660
13.385,BARO0,31.04,73636
13.395,BARO0,31.05,73596
13.405,BARO0,31.05,73603
13.415,BARO0,31.05,73579
13.425,BARO0,31.05,73566
13.435,BARO0,31.05,73551
13.445,BARO0,31.03,73539
13.455,BARO0,31.07,73504
13.465,BARO0,31.05,73497
13.475,BARO0,31.03,73477
13.485,BARO0,31.05,73461
13.495,BARO0,31.04,73438
13.505,BARO0,31.05,73443
13.515,BARO0,31.05,73417
13.525,BARO0,31.05,73400
13.535,BARO0,31.04,73384
13.545,BARO0,31.06,73370
13.555,BARO0,31.04,73351
13.565,BARO0,31.03,73316
13.575,BARO0,31.06,73322
13.585,BARO0,31.08,73294
13.595,BARO0,31.05,73285
13.605,BARO0,31.05,73274
13.615,BARO0,31.04,73251
13.625,BARO0,31.05,73253
13.635,BARO0,31.05,73227
13.645,BARO0,31.06,73198
13.655,BARO0,31.05,73189
13.665,BARO0,31.06,73171
13.675,BARO0,31.04,73156
13.685,BARO0,31.05,73133
13.695,BARO0,31.05,73129
13.705,BARO0,31.05,73099
13.715,BARO0,31.05,73092
13.725,BARO0,31.05,73066
13.735,BARO0,31.05,73050
13.745,BARO0,31.04,73061
13.755,BARO0,31.04,73020
